336,0,3360,Syringomyelia,Syringomyelia and syringobulbia,Syringomyelia
336,1,3361,Vascular myelopathies,Vascular myelopathies,Vascular myelopathies
336,2,3362,Comb deg cord in oth dis,Subacute combined degeneration of spinal cord in diseases classified elsewhere,Comb deg cord in oth dis
336,3,3363,Myelopathy in oth dis,Myelopathy in other diseases classified elsewhere,Myelopathy in oth dis
336,8,3368,Myelopathy NEC,Other myelopathy,Myelopathy NEC
336,9,3369,Spinal cord disease NOS,Unspecified disease of spinal cord,Spinal cord disease NOS
337,00,33700,Idio perph auto neur NOS,"Idiopathic peripheral autonomic neuropathy, unspecified",Idio perph auto neur NOS
337,01,33701,Carotid sinus syndrome,Carotid sinus syndrome,Carotid sinus syndrome
337,09,33709,Idio perph auto neur NEC,Other idiopathic peripheral autonomic neuropathy,Idio perph auto neur NEC
337,1,3371,Aut neuropthy in oth dis,Peripheral autonomic neuropathy in disorders classified elsewhere,Aut neuropthy in oth dis
337,20,33720,Unsp rflx sympth dystrph,"Reflex sympathetic dystrophy, unspecified",Unsp rflx sympth dystrph
337,21,33721,Rflx sym dystrph up limb,Reflex sympathetic dystrophy of the upper limb,Rflx sym dystrph up limb
337,22,33722,Rflx sym dystrph lwr lmb,Reflex sympathetic dystrophy of the lower limb,Rflx sym dystrph lwr lmb
337,29,33729,Rflx sym dystrph oth st,Reflex sympathetic dystrophy of other specified site,Rflx sym dystrph oth st
337,3,3373,Autonomic dysreflexia,Autonomic dysreflexia,Autonomic dysreflexia
337,9,3379,Autonomic nerve dis NEC,Unspecified disorder of autonomic nervous system,Autonomic nerve dis NEC
338,0,3380,Central pain syndrome,Central pain syndrome,Central pain syndrome
338,11,33811,Acute pain due to trauma,Acute pain due to trauma,Acute pain due to trauma
338,12,33812,Acute post-thoracot pain,Acute post-thoracotomy pain,Acute post-thoracot pain
338,18,33818,Acute postop pain NEC,Other acute postoperative pain,Acute postop pain NEC
338,19,33819,Acute pain NEC,Other acute pain,Acute pain NEC
338,21,33821,Chronc pain d/t trauma,Chronic pain due to trauma,Chronc pain d/t trauma
338,22,33822,Chron post-thoracot pain,Chronic post-thoracotomy pain,Chron post-thoracot pain
338,28,33828,Chronic postop pain NEC,Other chronic postoperative pain,Chronic postop pain NEC
338,29,33829,Chronic pain NEC,Other chronic pain,Chronic pain NEC
338,3,3383,Neoplasm related pain,Neoplasm related pain (acute) (chronic),Neoplasm related pain
338,4,3384,Chronic pain syndrome,Chronic pain syndrome,Chronic pain syndrome
339,00,33900,Cluster headache syn NOS,"Cluster headache syndrome, unspecified",Cluster headache syn NOS
339,01,33901,Episodc cluster headache,Episodic cluster headache,Episodc cluster headache
339,02,33902,Chronic cluster headache,Chronic cluster headache,Chronic cluster headache
339,03,33903,Episdc paroxyml hemicran,Episodic paroxysmal hemicrania,Episdc paroxyml hemicran
339,04,33904,Chr paroxysml hemicrania,Chronic paroxysmal hemicrania,Chr paroxysml hemicrania
339,05,33905,Shrt lst uni nral hdache,Short lasting unilateral neuralgiform headache with conjunctival injection and tearing,Shrt lst uni nral hdache
339,09,33909,Trigem autonmc cephl NEC,Other trigeminal autonomic cephalgias,Trigem autonmc cephl NEC
339,10,33910,Tension headache NOS,"Tension type headache, unspecified",Tension headache NOS
339,11,33911,Episdic tension headache,Episodic tension type headache,Episdic tension headache
339,12,33912,Chronic tension headache,Chronic tension type headache,Chronic tension headache
339,20,33920,Post-trauma headache NOS,"Post-traumatic headache, unspecified",Post-trauma headache NOS
339,21,33921,Ac post-trauma headache,Acute post-traumatic headache,Ac post-trauma headache
339,22,33922,Chr post-trauma headache,Chronic post-traumatic headache,Chr post-trauma headache
339,3,3393,Drug induce headache NEC,"Drug induced headache, not elsewhere classified",Drug induce headache NEC
339,41,33941,Hemicrania continua,Hemicrania continua,Hemicrania continua
339,42,33942,New daily pers headache,New daily persistent headache,New daily pers headache
339,43,33943,Prim thnderclap headache,Primary thunderclap headache,Prim thnderclap headache
339,44,33944,Comp headache synd NEC,Other complicated headache syndrome,Comp headache synd NEC
339,81,33981,Hypnic headache,Hypnic headache,Hypnic headache
339,82,33982,Headache w sex activity,Headache associated with sexual activity,Headache w sex activity
339,83,33983,Primary cough headache,Primary cough headache,Primary cough headache
339,84,33984,Prim exertion headache,Primary exertional headache,Prim exertion headache
339,85,33985,Prim stabbing headache,Primary stabbing headache,Prim stabbing headache
339,89,33989,Headache syndrome NEC,Other headache syndromes,Headache syndrome NEC
340,,340,Multiple sclerosis,Multiple sclerosis,Multiple sclerosis
341,0,3410,Neuromyelitis optica,Neuromyelitis optica,Neuromyelitis optica
341,1,3411,Schilder's disease,Schilder's disease,Schilder's disease
341,20,34120,Acute myelitis NOS,Acute (transverse) myelitis NOS,Acute myelitis NOS
341,21,34121,Acute myelitis oth cond,Acute (transverse) myelitis in conditions classified elsewhere,Acute myelitis oth cond
341,22,34122,Idiopathc trans myelitis,Idiopathic transverse myelitis,Idiopathc trans myelitis
341,8,3418,Cns demyelination NEC,Other demyelinating diseases of central nervous system,Cns demyelination NEC
341,9,3419,Cns demyelination NOS,"Demyelinating disease of central nervous system, unspecified",Cns demyelination NOS
342,00,34200,Flccd hmiplga unspf side,Flaccid hemiplegia and hemiparesis affecting unspecified side,Flccd hmiplga unspf side
342,01,34201,Flccd hmiplga domnt side,Flaccid hemiplegia and hemiparesis affecting dominant side,Flccd hmiplga domnt side
342,02,34202,Flccd hmiplg nondmnt sde,Flaccid hemiplegia and hemiparesis affecting nondominant side,Flccd hmiplg nondmnt sde
342,10,34210,Spstc hmiplga unspf side,Spastic hemiplegia and hemiparesis affecting unspecified side,Spstc hmiplga unspf side
342,11,34211,Spstc hmiplga domnt side,Spastic hemiplegia and hemiparesis affecting dominant side,Spstc hmiplga domnt side
342,12,34212,Spstc hmiplg nondmnt sde,Spastic hemiplegia and hemiparesis affecting nondominant side,Spstc hmiplg nondmnt sde
342,80,34280,Ot sp hmiplga unspf side,Other specified hemiplegia and hemiparesis affecting unspecified side,Ot sp hmiplga unspf side
342,81,34281,Ot sp hmiplga domnt side,Other specified hemiplegia and hemiparesis affecting dominant side,Ot sp hmiplga domnt side
342,82,34282,Ot sp hmiplg nondmnt sde,Other specified hemiplegia and hemiparesis affecting nondominant side,Ot sp hmiplg nondmnt sde
342,90,34290,Unsp hemiplga unspf side,"Hemiplegia, unspecified, affecting unspecified side",Unsp hemiplga unspf side
342,91,34291,Unsp hemiplga domnt side,"Hemiplegia, unspecified, affecting dominant side",Unsp hemiplga domnt side
342,92,34292,Unsp hmiplga nondmnt sde,"Hemiplegia, unspecified, affecting nondominant side",Unsp hmiplga nondmnt sde
343,0,3430,Congenital diplegia,Congenital diplegia,Congenital diplegia
343,1,3431,Congenital hemiplegia,Congenital hemiplegia,Congenital hemiplegia
343,2,3432,Congenital quadriplegia,Congenital quadriplegia,Congenital quadriplegia
343,3,3433,Congenital monoplegia,Congenital monoplegia,Congenital monoplegia
343,4,3434,Infantile hemiplegia,Infantile hemiplegia,Infantile hemiplegia
343,8,3438,Cerebral palsy NEC,Other specified infantile cerebral palsy,Cerebral palsy NEC
343,9,3439,Cerebral palsy NOS,"Infantile cerebral palsy, unspecified",Cerebral palsy NOS
344,00,34400,"Quadriplegia, unspecifd","Quadriplegia, unspecified",Quadriplegia
344,01,34401,"Quadrplg c1-c4, complete","Quadriplegia, C1-C4, complete",Quadrplg c1-c4
344,02,34402,"Quadrplg c1-c4, incomplt","Quadriplegia, C1-C4, incomplete",Quadrplg c1-c4
344,03,34403,"Quadrplg c5-c7, complete","Quadriplegia, C5-C7, complete",Quadrplg c5-c7
344,04,34404,"Quadrplg c5-c7, incomplt","Quadriplegia, C5-C7, incomplete",Quadrplg c5-c7
344,09,34409,Other quadriplegia,Other quadriplegia,Other quadriplegia
344,1,3441,Paraplegia NOS,Paraplegia,Paraplegia NOS
344,2,3442,Diplegia of upper limbs,Diplegia of upper limbs,Diplegia of upper limbs
344,30,34430,Monplga lwr lmb unsp sde,Monoplegia of lower limb affecting unspecified side,Monplga lwr lmb unsp sde
344,31,34431,Monplga lwr lmb dmnt sde,Monoplegia of lower limb affecting dominant side,Monplga lwr lmb dmnt sde
344,32,34432,Mnplg lwr lmb nondmnt sd,Monoplegia of lower limb affecting nondominant side,Mnplg lwr lmb nondmnt sd
344,40,34440,Monplga upr lmb unsp sde,Monoplegia of upper limb affecting unspecified side,Monplga upr lmb unsp sde
344,41,34441,Monplga upr lmb dmnt sde,Monoplegia of upper limb affecting dominant side,Monplga upr lmb dmnt sde
344,42,34442,Mnplg upr lmb nondmnt sd,Monoplegia of upper limb affecting nondominant sde,Mnplg upr lmb nondmnt sd
344,5,3445,Monoplegia NOS,Unspecified monoplegia,Monoplegia NOS
344,60,34460,Cauda equina synd NOS,Cauda equina syndrome without mention of neurogenic bladder,Cauda equina synd NOS
344,61,34461,Neurogenic bladder,Cauda equina syndrome with neurogenic bladder,Neurogenic bladder
344,81,34481,Locked-in state,Locked-in state,Locked-in state
344,89,34489,Oth spcf paralytic synd,Other specified paralytic syndrome,Oth spcf paralytic synd
344,9,3449,Paralysis NOS,"Paralysis, unspecified",Paralysis NOS
345,00,34500,Gen noncv ep w/o intr ep,"Generalized nonconvulsive epilepsy, without mention of intractable epilepsy",Gen noncv ep w/o intr ep
345,01,34501,Gen nonconv ep w intr ep,"Generalized nonconvulsive epilepsy, with intractable epilepsy",Gen nonconv ep w intr ep
345,10,34510,Gen cnv epil w/o intr ep,"Generalized convulsive epilepsy, without mention of intractable epilepsy",Gen cnv epil w/o intr ep
345,11,34511,Gen cnv epil w intr epil,"Generalized convulsive epilepsy, with intractable epilepsy",Gen cnv epil w intr epil
345,2,3452,Petit mal status,Petit mal status,Petit mal status
345,3,3453,Grand mal status,Grand mal status,Grand mal status
345,40,34540,Psymotr epil w/o int epi,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, without mention of intractable epilepsy",Psymotr epil w/o int epi
345,41,34541,Psymotr epil w intr epil,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, with intractable epilepsy",Psymotr epil w intr epil
345,50,34550,Part epil w/o intr epil,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy",Part epil w/o intr epil
345,51,34551,Part epil w intr epil,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, with intractable epilepsy",Part epil w intr epil
345,60,34560,Inf spasm w/o intr epil,"Infantile spasms, without mention of intractable epilepsy",Inf spasm w/o intr epil
345,61,34561,Inf spasm w intract epil,"Infantile spasms, with intractable epilepsy",Inf spasm w intract epil
345,70,34570,Epil par cont w/o int ep,"Epilepsia partialis continua, without mention of intractable epilepsy",Epil par cont w/o int ep
345,71,34571,Epil par cont w intr epi,"Epilepsia partialis continua, with intractable epilepsy",Epil par cont w intr epi
345,80,34580,Epilep NEC w/o intr epil,"Other forms of epilepsy and recurrent seizures, without mention of intractable epilepsy",Epilep NEC w/o intr epil
345,81,34581,Epilepsy NEC w intr epil,"Other forms of epilepsy and recurrent seizures, with intractable epilepsy",Epilepsy NEC w intr epil
345,90,34590,Epilep NOS w/o intr epil,"Epilepsy, unspecified, without mention of intractable epilepsy",Epilep NOS w/o intr epil
345,91,34591,Epilepsy NOS w intr epil,"Epilepsy, unspecified, with intractable epilepsy",Epilepsy NOS w intr epil
346,00,34600,Mgrn w aura wo ntrc mgrn,"Migraine with aura, without mention of intractable migraine without mention of status migrainosus",Mgrn w aura wo ntrc mgrn
346,01,34601,Mgrn w aura w ntrc mgrn,"Migraine with aura, with intractable migraine, so stated, without mention of status migrainosus",Mgrn w aura w ntrc mgrn
346,02,34602,Mgrn w aur wo ntrc mgrn,"Migraine with aura, without mention of intractable migraine with status migrainosus",Mgrn w aur wo ntrc mgrn
346,03,34603,Mgrn w aura w ntrc mgrn,"Migraine with aura, with intractable migraine, so stated, with status migrainosus",Mgrn w aura w ntrc mgrn
346,10,34610,Mgrn wo aura wo ntrc mgr,"Migraine without aura, without mention of intractable migraine without mention of status migrainosus",Mgrn wo aura wo ntrc mgr
346,11,34611,Mgrn wo aura w ntrc mgrn,"Migraine without aura, with intractable migraine, so stated, without mention of status migrainosus",Mgrn wo aura w ntrc mgrn
346,12,34612,Mgrn wo aura wo ntrc mgr,"Migraine without aura, without mention of intractable migraine with status migrainosus",Mgrn wo aura wo ntrc mgr
346,13,34613,Mgrn wo aura w ntrc mgrn,"Migraine without aura, with intractable migraine, so stated, with status migrainosus",Mgrn wo aura w ntrc mgrn
346,20,34620,Vrnt mgrn wo ntr mgr NEC,"Variants of migraine, not elsewhere classified, without mention of intractable migraine without mention of status migrainosus",Vrnt mgrn wo ntr mgr NEC
346,21,34621,Vrnt mgrn w ntrc mgr NEC,"Variants of migraine, not elsewhere classified, with intractable migraine, so stated, without mention of status migrainosus",Vrnt mgrn w ntrc mgr NEC
346,22,34622,Var mgr NEC wo ntc mgr,"Variants of migraine, not elsewhere classified, without mention of intractable migraine with status migrainosus",Var mgr NEC wo ntc mgr
346,23,34623,Var mgrn NEC w ntrc mgr,"Variants of migraine, not elsewhere classified, with intractable migraine, so stated, with status migrainosus",Var mgrn NEC w ntrc mgr
346,30,34630,Hmplg mgr wo ntrc wo st,"Hemiplegic migraine, without mention of intractable migraine without mention of status migrainosus",Hmplg mgr wo ntrc wo st
346,31,34631,Hmplg mgrn w ntrc wo st,"Hemiplegic migraine, with intractable migraine, so stated, without mention of status migrainosus",Hmplg mgrn w ntrc wo st
346,32,34632,Hemplg mgr wo ntrc w st,"Hemiplegic migraine, without mention of intractable migraine with status migrainosus",Hemplg mgr wo ntrc w st
346,33,34633,Hmplg mgrn w ntrc w st,"Hemiplegic migraine, with intractable migraine, so stated, with status migrainosus",Hmplg mgrn w ntrc w st
346,40,34640,Menst mgr wo ntrc wo st,"Menstrual migraine, without mention of intractable migraine without mention of status migrainosus",Menst mgr wo ntrc wo st
346,41,34641,Menstl mgrn w ntrc wo st,"Menstrual migraine, with intractable migraine, so stated, without mention of status migrainosus",Menstl mgrn w ntrc wo st
346,42,34642,Menstl mgr wo ntrc w st,"Menstrual migraine, without mention of intractable migraine with status migrainosus",Menstl mgr wo ntrc w st
346,43,34643,Menstl mgrn w ntrc w st,"Menstrual migraine, with intractable migraine, so stated, with status migrainosus",Menstl mgrn w ntrc w st
346,50,34650,Prst aura wo inf/ntr/st,"Persistent migraine aura without cerebral infarction, without mention of intractable migraine without mention of status migrainosus",Prst aura wo inf/ntr/st
346,51,34651,Prs ara w ntr wo inf/st,"Persistent migraine aura without cerebral infarction, with intractable migraine, so stated, without mention of status migrainosus",Prs ara w ntr wo inf/st
346,52,34652,Prs ara wo inf/ntr w st,"Persistent migraine aura without cerebral infarction, without mention of intractable migraine with status migrainosus",Prs ara wo inf/ntr w st
346,53,34653,Prs ara wo inf w ntr/st,"Persistent migraine aura without cerebral infarction, with intractable migraine, so stated, with status migrainosus",Prs ara wo inf w ntr/st
346,60,34660,Prs ara w inf wo ntr/st,"Persistent migraine aura with cerebral infarction, without mention of intractable migraine without mention of status migrainosus",Prs ara w inf wo ntr/st
346,61,34661,Prs ara w/inf/ntr wo st,"Persistent migraine aura with cerebral infarction, with intractable migraine, so stated, without mention of status migrainosus",Prs ara w/inf/ntr wo st
346,62,34662,Prs ara wo ntr w inf/st,"Persistent migraine aura with cerebral infarction, without mention of intractable migraine with status migrainosus",Prs ara wo ntr w inf/st
346,63,34663,Prst ara w inf w ntr/st,"Persistent migraine aura with cerebral infarction, with intractable migraine, so stated, with status migrainosus",Prst ara w inf w ntr/st
346,70,34670,Ch mgr wo ar wo nt wo st,"Chronic migraine without aura, without mention of intractable migraine without mention of status migrainosus",Ch mgr wo ar wo nt wo st
346,71,34671,Ch mgr wo ara w nt wo st,"Chronic migraine without aura, with intractable migraine, so stated, without mention of status migrainosus",Ch mgr wo ara w nt wo st
346,72,34672,Ch mgr wo ara wo nt w st,"Chronic migraine without aura, without mention of intractable migraine with status migrainosus",Ch mgr wo ara wo nt w st
346,73,34673,Ch mgr wo ara w ntr w st,"Chronic migraine without aura, with intractable migraine, so stated, with status migrainosus",Ch mgr wo ara w ntr w st
346,80,34680,Othr migrne wo ntrc mgrn,"Other forms of migraine, without mention of intractable migraine without mention of status migrainosus",Othr migrne wo ntrc mgrn
346,81,34681,Othr migrne w ntrc mgrne,"Other forms of migraine, with intractable migraine, so stated, without mention of status migrainosus",Othr migrne w ntrc mgrne
346,82,34682,Oth mgr wo ntrc w st mgr,"Other forms of migraine, without mention of intractable migraine with status migrainosus",Oth mgr wo ntrc w st mgr
346,83,34683,Oth mgr w ntrc w st mgr,"Other forms of migraine, with intractable migraine, so stated, with status migrainosus",Oth mgr w ntrc w st mgr
346,90,34690,Migrne unsp wo ntrc mgrn,"Migraine, unspecified, without mention of intractable migraine without mention of status migrainosus",Migrne unsp wo ntrc mgrn
346,91,34691,Mgrn unsp w ntrc mgr std,"Migraine, unspecified, with intractable migraine, so stated, without mention of status migrainosus",Mgrn unsp w ntrc mgr std
346,92,34692,Mgr NOS wo ntrc w st mgr,"Migraine, unspecified, without mention of intractable migraine with status migrainosus",Mgr NOS wo ntrc w st mgr
346,93,34693,Mgrn NOS w ntrc w st mgr,"Migraine, unspecified, with intractable migraine, so stated, with status migrainosus",Mgrn NOS w ntrc w st mgr
347,00,34700,Narcolepsy w/o cataplexy,"Narcolepsy, without cataplexy",Narcolepsy w/o cataplexy
347,01,34701,Narcolepsy w cataplexy,"Narcolepsy, with cataplexy",Narcolepsy w cataplexy
347,10,34710,Narclpsy w/o cat oth dis,"Narcolepsy in conditions classified elsewhere, without cataplexy",Narclpsy w/o cat oth dis
347,11,34711,Narcolepsy w cat oth dis,"Narcolepsy in conditions classified elsewhere, with cataplexy",Narcolepsy w cat oth dis
348,0,3480,Cerebral cysts,Cerebral cysts,Cerebral cysts
348,1,3481,Anoxic brain damage,Anoxic brain damage,Anoxic brain damage
348,2,3482,Pseudotumor cerebri,Benign intracranial hypertension,Pseudotumor cerebri
348,30,34830,Encephalopathy NOS,"Encephalopathy, unspecified",Encephalopathy NOS
348,31,34831,Metabolic encephalopathy,Metabolic encephalopathy,Metabolic encephalopathy
348,39,34839,Encephalopathy NEC,Other encephalopathy,Encephalopathy NEC
348,4,3484,Compression of brain,Compression of brain,Compression of brain
348,5,3485,Cerebral edema,Cerebral edema,Cerebral edema
348,81,34881,Temporal sclerosis,Temporal sclerosis,Temporal sclerosis
348,82,34882,Brain death,Brain death,Brain death
348,89,34889,Brain conditions NEC,Other conditions of brain,Brain conditions NEC
348,9,3489,Brain condition NOS,Unspecified condition of brain,Brain condition NOS
349,0,3490,Lumbar puncture reaction,Reaction to spinal or lumbar puncture,Lumbar puncture reaction
349,1,3491,Complication cns device,Nervous system complications from surgically implanted device,Complication cns device
349,2,3492,Disorder of meninges NEC,"Disorders of meninges, not elsewhere classified",Disorder of meninges NEC
349,31,34931,Accid punc/op lac dura,Accidental puncture or laceration of dura during a procedure,Accid punc/op lac dura
349,39,34939,Dural tear NEC,Other dural tear,Dural tear NEC
349,81,34981,Cerebrospinal rhinorrhea,Cerebrospinal fluid rhinorrhea,Cerebrospinal rhinorrhea
349,82,34982,Toxic encephalopathy,Toxic encephalopathy,Toxic encephalopathy
349,89,34989,Cns disorder NEC,Other specified disorders of nervous system,Cns disorder NEC
349,9,3499,Cns disorder NOS,Unspecified disorders of nervous system,Cns disorder NOS
350,1,3501,Trigeminal neuralgia,Trigeminal neuralgia,Trigeminal neuralgia
350,2,3502,Atypical face pain,Atypical face pain,Atypical face pain
350,8,3508,Trigeminal nerve dis NEC,Other specified trigeminal nerve disorders,Trigeminal nerve dis NEC
350,9,3509,Trigeminal nerve dis NOS,"Trigeminal nerve disorder, unspecified",Trigeminal nerve dis NOS
351,0,3510,Bell's palsy,Bell's palsy,Bell's palsy
351,1,3511,Geniculate ganglionitis,Geniculate ganglionitis,Geniculate ganglionitis
351,8,3518,Facial nerve dis NEC,Other facial nerve disorders,Facial nerve dis NEC
351,9,3519,Facial nerve dis NOS,"Facial nerve disorder, unspecified",Facial nerve dis NOS
352,0,3520,Olfactory nerve disorder,Disorders of olfactory (1st) nerve,Olfactory nerve disorder
352,1,3521,Glossopharyng neuralgia,Glossopharyngeal neuralgia,Glossopharyng neuralgia
352,2,3522,Glossophar nerve dis NEC,Other disorders of glossopharyngeal [9th] nerve,Glossophar nerve dis NEC
352,3,3523,Pneumogastric nerve dis,Disorders of pneumogastric [10th] nerve,Pneumogastric nerve dis
352,4,3524,Accessory nerve disorder,Disorders of accessory [11th] nerve,Accessory nerve disorder
352,5,3525,Hypoglossal nerve dis,Disorders of hypoglossal [12th] nerve,Hypoglossal nerve dis
352,6,3526,Mult cranial nerve palsy,Multiple cranial nerve palsies,Mult cranial nerve palsy
352,9,3529,Cranial nerve dis NOS,Unspecified disorder of cranial nerves,Cranial nerve dis NOS
353,0,3530,Brachial plexus lesions,Brachial plexus lesions,Brachial plexus lesions
353,1,3531,Lumbosacral plex lesion,Lumbosacral plexus lesions,Lumbosacral plex lesion
353,2,3532,Cervical root lesion NEC,"Cervical root lesions, not elsewhere classified",Cervical root lesion NEC
353,3,3533,Thoracic root lesion NEC,"Thoracic root lesions, not elsewhere classified",Thoracic root lesion NEC
353,4,3534,Lumbsacral root les NEC,"Lumbosacral root lesions, not elsewhere classified",Lumbsacral root les NEC
353,5,3535,Neuralgic amyotrophy,Neuralgic amyotrophy,Neuralgic amyotrophy
353,6,3536,Phantom limb (syndrome),Phantom limb (syndrome),Phantom limb (syndrome)
353,8,3538,Nerv root/plexus dis NEC,Other nerve root and plexus disorders,Nerv root/plexus dis NEC
353,9,3539,Nerv root/plexus dis NOS,Unspecified nerve root and plexus disorder,Nerv root/plexus dis NOS
354,0,3540,Carpal tunnel syndrome,Carpal tunnel syndrome,Carpal tunnel syndrome
354,1,3541,Median nerve lesion NEC,Other lesion of median nerve,Median nerve lesion NEC
354,2,3542,Ulnar nerve lesion,Lesion of ulnar nerve,Ulnar nerve lesion
354,3,3543,Radial nerve lesion,Lesion of radial nerve,Radial nerve lesion
354,4,3544,Causalgia upper limb,Causalgia of upper limb,Causalgia upper limb
354,5,3545,Mononeuritis multiplex,Mononeuritis multiplex,Mononeuritis multiplex
354,8,3548,Mononeuritis arm NEC,Other mononeuritis of upper limb,Mononeuritis arm NEC
354,9,3549,Mononeuritis arm NOS,"Mononeuritis of upper limb, unspecified",Mononeuritis arm NOS
355,0,3550,Sciatic nerve lesion,Lesion of sciatic nerve,Sciatic nerve lesion
355,1,3551,Meralgia paresthetica,Meralgia paresthetica,Meralgia paresthetica
355,2,3552,Femoral nerve lesion NEC,Other lesion of femoral nerve,Femoral nerve lesion NEC
355,3,3553,Lat popliteal nerve les,Lesion of lateral popliteal nerve,Lat popliteal nerve les
355,4,3554,Med popliteal nerve les,Lesion of medial popliteal nerve,Med popliteal nerve les
355,5,3555,Tarsal tunnel syndrome,Tarsal tunnel syndrome,Tarsal tunnel syndrome
355,6,3556,Plantar nerve lesion,Lesion of plantar nerve,Plantar nerve lesion
355,71,35571,Causalgia lower limb,Causalgia of lower limb,Causalgia lower limb
355,79,35579,Oth mononeur lower limb,Other mononeuritis of lower limb,Oth mononeur lower limb
355,8,3558,Mononeuritis leg NOS,"Mononeuritis of lower limb, unspecified",Mononeuritis leg NOS
355,9,3559,Mononeuritis NOS,Mononeuritis of unspecified site,Mononeuritis NOS
356,0,3560,Hered periph neuropathy,Hereditary peripheral neuropathy,Hered periph neuropathy
356,1,3561,Peroneal muscle atrophy,Peroneal muscular atrophy,Peroneal muscle atrophy
356,2,3562,Hered sensory neuropathy,Hereditary sensory neuropathy,Hered sensory neuropathy
356,3,3563,Refsum's disease,Refsum's disease,Refsum's disease
356,4,3564,Idio prog polyneuropathy,Idiopathic progressive polyneuropathy,Idio prog polyneuropathy
356,8,3568,Idio periph neurpthy NEC,Other specified idiopathic peripheral neuropathy,Idio periph neurpthy NEC
356,9,3569,Idio periph neurpthy NOS,Unspecified hereditary and idiopathic peripheral neuropathy,Idio periph neurpthy NOS
357,0,3570,Ac infect polyneuritis,Acute infective polyneuritis,Ac infect polyneuritis
357,1,3571,Neurpthy in col vasc dis,Polyneuropathy in collagen vascular disease,Neurpthy in col vasc dis
357,2,3572,Neuropathy in diabetes,Polyneuropathy in diabetes,Neuropathy in diabetes
357,3,3573,Neuropathy in malig dis,Polyneuropathy in malignant disease,Neuropathy in malig dis
357,4,3574,Neuropathy in other dis,Polyneuropathy in other diseases classified elsewhere,Neuropathy in other dis
357,5,3575,Alcoholic polyneuropathy,Alcoholic polyneuropathy,Alcoholic polyneuropathy
357,6,3576,Neuropathy due to drugs,Polyneuropathy due to drugs,Neuropathy due to drugs
357,7,3577,Neurpthy toxic agent NEC,Polyneuropathy due to other toxic agents,Neurpthy toxic agent NEC
357,81,35781,Chr inflam polyneuritis,Chronic inflammatory demyelinating polyneuritis,Chr inflam polyneuritis
357,82,35782,Crit illness neuropathy,Critical illness polyneuropathy,Crit illness neuropathy
357,89,35789,Inflam/tox neuropthy NEC,Other inflammatory and toxic neuropathy,Inflam/tox neuropthy NEC
357,9,3579,Inflam/tox neuropthy NOS,Unspecified inflammatory and toxic neuropathy,Inflam/tox neuropthy NOS
358,00,35800,Mysthna grvs w/o ac exac,Myasthenia gravis without (acute) exacerbation,Mysthna grvs w/o ac exac
358,01,35801,Myasthna gravs w ac exac,Myasthenia gravis with (acute) exacerbation,Myasthna gravs w ac exac
358,1,3581,Myasthenia in oth dis,Myasthenic syndromes in diseases classified elsewhere,Myasthenia in oth dis
358,2,3582,Toxic myoneural disorder,Toxic myoneural disorders,Toxic myoneural disorder
358,30,35830,Lambert-Eaton synd NOS,"Lambert-Eaton syndrome, unspecified",Lambert-Eaton synd NOS
358,31,35831,Lambert-Eaton synd neopl,Lambert-Eaton syndrome in neoplastic disease,Lambert-Eaton synd neopl
358,39,35839,Lambert-Eaton syn ot dis,Lambert-Eaton syndrome in other diseases classified elsewhere,Lambert-Eaton syn ot dis
358,8,3588,Myoneural disorders NEC,Other specified myoneural disorders,Myoneural disorders NEC
358,9,3589,Myoneural disorders NOS,"Myoneural disorders, unspecified",Myoneural disorders NOS
359,0,3590,Cong hered musc dystrphy,Congenital hereditary muscular dystrophy,Cong hered musc dystrphy
359,1,3591,Hered prog musc dystrphy,Hereditary progressive muscular dystrophy,Hered prog musc dystrphy
359,21,35921,Myotonic musclr dystrphy,Myotonic muscular dystrophy,Myotonic musclr dystrphy
359,22,35922,Myotonia congenita,Myotonia congenita,Myotonia congenita
359,23,35923,Myotonic chondrodystrphy,Myotonic chondrodystrophy,Myotonic chondrodystrphy
359,24,35924,Drug induced myotonia,Drug- induced myotonia,Drug induced myotonia
359,29,35929,Myotonic disorder NEC,Other specified myotonic disorder,Myotonic disorder NEC
359,3,3593,Periodic paralysis,Periodic paralysis,Periodic paralysis
359,4,3594,Toxic myopathy,Toxic myopathy,Toxic myopathy
359,5,3595,Myopathy in endocrin dis,Myopathy in endocrine diseases classified elsewhere,Myopathy in endocrin dis
359,6,3596,Infl myopathy in oth dis,Symptomatic inflammatory myopathy in diseases classified elsewhere,Infl myopathy in oth dis
359,71,35971,Inclusion body myositis,Inclusion body myositis,Inclusion body myositis
359,79,35979,Inflm/immune myopath NEC,"Other inflammatory and immune myopathies, NEC",Inflm/immune myopath NEC
359,81,35981,Critical illness myopthy,Critical illness myopathy,Critical illness myopthy
359,89,35989,Myopathies NEC,Other myopathies,Myopathies NEC
359,9,3599,Myopathy NOS,"Myopathy, unspecified",Myopathy NOS
360,00,36000,Purulent endophthalm NOS,"Purulent endophthalmitis, unspecified",Purulent endophthalm NOS
